,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,summonerName,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,accountId,summonerId,currentAccountId,firstBlood,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30
153,4617639916,1599018113024,956,420,11,13,10.18.333.8889,CLASSIC,MATCHED_GAME,T1 Roach,4.0,100.0,84.0,12.0,4.0,False,2055.0,3146.0,0.0,3191.0,1056.0,0.0,3340.0,0.0,1.0,1.0,0.0,0.0,942.0,0.0,56871.0,42932.0,13939.0,0.0,0.0,5125.0,4316.0,808.0,0.0,1172.0,1.0,4434.0,0.0,0.0,9.0,1.0,6886.0,2660.0,3788.0,438.0,5390.0,5200.0,0.0,0.0,149.0,0.0,0.0,0.0,42.0,11.0,2.0,0.0,6.0,0.0,False,False,False,False,,,8010.0,0.0,0.0,0.0,8009.0,0.0,10.0,0.0,9105.0,0.0,0.0,0.0,8299.0,74.0,0.0,0.0,8139.0,453.0,0.0,0.0,8135.0,285.0,1.0,0.0,8000.0,8100.0,5008.0,5008.0,5002.0,,8.7,,467.4,,276.5,,203.9,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,False,,,,,,,,
154,4617061543,1598984135124,1350,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,4.0,100.0,58.0,12.0,4.0,True,2031.0,3071.0,3812.0,0.0,3155.0,3111.0,3340.0,8.0,2.0,3.0,6.0,2.0,396.0,0.0,131870.0,2979.0,123330.0,5560.0,0.0,14603.0,1252.0,13350.0,0.0,5581.0,1.0,15331.0,6561.0,5874.0,27.0,18.0,19238.0,8031.0,10255.0,951.0,11497.0,9800.0,2.0,0.0,189.0,17.0,0.0,4.0,43.0,15.0,2.0,0.0,9.0,3.0,False,False,False,False,,,8005.0,1459.0,961.0,497.0,9111.0,885.0,220.0,0.0,9104.0,16.0,10.0,0.0,8299.0,183.0,0.0,0.0,8444.0,958.0,0.0,0.0,8446.0,1573.0,0.0,0.0,8000.0,8400.0,5008.0,5008.0,5003.0,8.7,7.7,729.0,470.9,555.1,355.6,835.4,784.2,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
155,4616967917,1598981440261,1819,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,4.0,100.0,164.0,12.0,4.0,True,3194.0,3077.0,3812.0,3078.0,1036.0,3111.0,3364.0,11.0,1.0,4.0,11.0,4.0,1793.0,0.0,177266.0,1191.0,150213.0,25861.0,0.0,21422.0,1191.0,14120.0,6110.0,6017.0,1.0,28975.0,11553.0,8168.0,27.0,17.0,23528.0,10750.0,10214.0,2564.0,14663.0,13333.0,3.0,1.0,214.0,28.0,8.0,12.0,209.0,17.0,1.0,0.0,7.0,4.0,True,False,False,False,True,False,8437.0,676.0,521.0,0.0,8401.0,709.0,0.0,0.0,8444.0,1151.0,0.0,0.0,8451.0,214.0,0.0,0.0,8304.0,10.0,3.0,0.0,8345.0,3.0,0.0,0.0,8400.0,8300.0,5005.0,5008.0,5003.0,8.9,6.0,573.8,382.5,471.3,260.5,531.7,493.90000000000003,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,6.5,,712.7,,670.7,,1327.2
156,4616935177,1598979293617,1443,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,4.0,100.0,58.0,12.0,4.0,True,3071.0,3153.0,3082.0,1055.0,1054.0,3047.0,3340.0,12.0,2.0,9.0,6.0,2.0,866.0,0.0,89330.0,3759.0,83948.0,1622.0,0.0,13338.0,1290.0,11936.0,112.0,7158.0,1.0,18581.0,5352.0,2736.0,30.0,16.0,23206.0,4762.0,16830.0,1613.0,11758.0,9500.0,0.0,0.0,142.0,8.0,1.0,0.0,95.0,13.0,2.0,0.0,9.0,8.0,False,False,False,True,False,False,8010.0,402.0,0.0,0.0,9111.0,1945.0,420.0,0.0,9104.0,13.0,20.0,0.0,8299.0,421.0,0.0,0.0,8473.0,591.0,0.0,0.0,8451.0,160.0,0.0,0.0,8000.0,8400.0,5008.0,5008.0,5002.0,6.8,6.4,460.2,456.4,523.6,365.20000000000005,999.0999999999999,514.2,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
157,4616719815,1598976349399,1916,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,7.0,200.0,126.0,12.0,4.0,True,2033.0,3142.0,3814.0,3044.0,1055.0,3158.0,3340.0,6.0,11.0,9.0,3.0,2.0,308.0,0.0,100730.0,11467.0,88091.0,1171.0,0.0,21582.0,4045.0,16397.0,1139.0,3216.0,1.0,13563.0,9842.0,1410.0,50.0,13.0,26287.0,7203.0,17259.0,1824.0,11027.0,9400.0,2.0,0.0,136.0,7.0,4.0,0.0,111.0,16.0,5.0,0.0,16.0,12.0,False,False,False,False,False,False,8230.0,22.0,0.0,0.0,8226.0,250.0,1028.0,0.0,8233.0,18.0,50.0,0.0,8237.0,485.0,0.0,0.0,8345.0,3.0,0.0,0.0,8352.0,390.0,2008.0,1360.0,8200.0,8300.0,5008.0,5008.0,5002.0,3.5,5.5,339.1,343.5,286.0,220.0,749.2,516.0,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,False,,3.5,,520.5999999999999,,361.6,,910.5
158,4616784488,1598974711619,1303,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,7.0,200.0,126.0,12.0,4.0,True,2033.0,3142.0,3814.0,3134.0,3133.0,2422.0,3340.0,6.0,1.0,8.0,6.0,2.0,593.0,0.0,98369.0,7247.0,90851.0,270.0,0.0,17715.0,2824.0,14890.0,0.0,0.0,0.0,5678.0,4403.0,1475.0,18.0,9.0,10979.0,1698.0,8492.0,788.0,10133.0,8775.0,1.0,0.0,174.0,4.0,0.0,0.0,113.0,14.0,2.0,0.0,8.0,3.0,False,False,False,False,,,8230.0,15.0,0.0,0.0,8226.0,250.0,630.0,0.0,8233.0,13.0,40.0,0.0,8236.0,14.0,0.0,0.0,8304.0,11.0,1.0,5.0,8345.0,3.0,0.0,0.0,8200.0,8300.0,5008.0,5008.0,5001.0,7.2,8.9,561.8,469.1,532.7,316.70000000000005,579.0,358.9,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
159,4616577273,1598971801621,2037,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,10.0,200.0,126.0,12.0,4.0,False,3156.0,3142.0,3814.0,1036.0,3179.0,3111.0,3364.0,8.0,10.0,4.0,4.0,3.0,407.0,0.0,160452.0,18167.0,140983.0,1302.0,0.0,33127.0,6540.0,26053.0,534.0,1138.0,1.0,22877.0,14390.0,3515.0,42.0,15.0,28417.0,10911.0,15185.0,2320.0,14273.0,13550.0,1.0,0.0,225.0,1.0,0.0,0.0,136.0,16.0,4.0,0.0,10.0,10.0,False,False,False,False,False,False,8010.0,709.0,0.0,0.0,8009.0,2288.0,500.0,0.0,9103.0,32.0,10.0,0.0,8299.0,754.0,0.0,0.0,8304.0,12.0,0.0,0.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5003.0,9.2,6.3999999999999995,529.5,378.3,499.9,220.3,420.9,481.6,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,False,,3.9000000000000004,,477.9,,416.0,,1387.1
160,4616385455,1598968095700,1803,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,1.0,100.0,84.0,12.0,4.0,False,3108.0,3146.0,3165.0,2421.0,1054.0,3111.0,3364.0,2.0,7.0,7.0,2.0,1.0,415.0,0.0,132576.0,104221.0,25190.0,3164.0,0.0,17690.0,15463.0,2226.0,0.0,8309.0,1.0,12920.0,4027.0,0.0,29.0,5.0,25636.0,8050.0,16097.0,1488.0,10422.0,9725.0,0.0,0.0,195.0,22.0,17.0,2.0,73.0,15.0,5.0,0.0,7.0,4.0,False,False,False,False,False,False,8021.0,2538.0,0.0,0.0,8009.0,198.0,50.0,0.0,9105.0,17.0,20.0,0.0,8014.0,218.0,0.0,0.0,8304.0,11.0,1.0,5.0,8316.0,4719.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5003.0,5.4,8.5,413.70000000000005,449.79999999999995,367.9,288.70000000000005,934.8,592.2,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,False,,5.6,,463.90000000000003,,334.9,,1036.6
161,4616191947,1598961859547,1431,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,3.0,100.0,84.0,12.0,4.0,True,0.0,3146.0,3157.0,1026.0,0.0,3020.0,3364.0,7.0,4.0,0.0,5.0,3.0,391.0,0.0,87663.0,70715.0,16947.0,0.0,0.0,18346.0,15158.0,3187.0,0.0,4880.0,1.0,11279.0,3347.0,1790.0,15.0,3.0,14948.0,3456.0,11392.0,99.0,9741.0,9055.0,1.0,0.0,165.0,0.0,0.0,0.0,61.0,14.0,1.0,0.0,7.0,4.0,False,False,False,False,,,8010.0,527.0,0.0,0.0,8009.0,280.0,50.0,0.0,9105.0,20.0,0.0,0.0,8299.0,462.0,0.0,0.0,8139.0,884.0,0.0,0.0,8135.0,1012.0,5.0,0.0,8000.0,8100.0,5008.0,5008.0,5002.0,7.6,7.5,508.1,479.5,400.3,249.9,720.4000000000001,354.5,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
162,4616059196,1598958101551,1778,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,5.0,100.0,126.0,12.0,4.0,True,0.0,3142.0,3147.0,3814.0,3033.0,2422.0,3363.0,9.0,8.0,6.0,6.0,1.0,477.0,0.0,147324.0,14855.0,129733.0,2736.0,0.0,22459.0,3343.0,18026.0,1090.0,1409.0,1.0,13594.0,16012.0,11271.0,26.0,7.0,21787.0,6449.0,14548.0,790.0,14140.0,12375.0,3.0,0.0,194.0,11.0,1.0,7.0,103.0,16.0,5.0,0.0,13.0,3.0,False,False,False,False,False,True,8010.0,341.0,0.0,0.0,8009.0,1844.0,500.0,0.0,9103.0,28.0,10.0,0.0,8299.0,697.0,0.0,0.0,8304.0,11.0,1.0,5.0,8345.0,3.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5002.0,8.3,7.0,604.9,422.2,598.5,244.3,1010.5,406.1,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,False,,,,,,,,
163,4616035789,1598956734196,924,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,3.0,100.0,39.0,12.0,4.0,True,2033.0,3078.0,3812.0,1055.0,1055.0,3047.0,3340.0,12.0,1.0,4.0,11.0,3.0,210.0,0.0,93034.0,14639.0,76794.0,1600.0,0.0,16728.0,4741.0,11986.0,0.0,6211.0,1.0,10528.0,4576.0,3300.0,18.0,11.0,14243.0,2855.0,10892.0,495.0,10262.0,9908.0,1.0,0.0,149.0,3.0,0.0,1.0,37.0,12.0,1.0,0.0,5.0,1.0,False,False,False,False,False,False,8010.0,906.0,0.0,0.0,9111.0,1650.0,320.0,0.0,9105.0,9.0,30.0,0.0,8299.0,802.0,0.0,0.0,8345.0,3.0,0.0,0.0,8352.0,218.0,1071.0,742.0,8000.0,8300.0,5005.0,5008.0,5002.0,,9.399999999999999,,529.8,,528.2,,637.6,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
164,4616040329,1598954448671,915,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,10.0,200.0,84.0,14.0,12.0,True,2003.0,3146.0,0.0,1054.0,1052.0,3020.0,3340.0,3.0,1.0,2.0,2.0,1.0,729.0,0.0,63502.0,41826.0,16884.0,4792.0,0.0,7544.0,5942.0,1109.0,492.0,2976.0,1.0,3467.0,763.0,763.0,6.0,1.0,7780.0,2464.0,5074.0,240.0,6632.0,5185.0,0.0,0.0,118.0,12.0,4.0,8.0,38.0,11.0,1.0,0.0,5.0,0.0,False,False,False,False,False,False,8021.0,1389.0,0.0,0.0,8009.0,174.0,50.0,0.0,9105.0,14.0,40.0,0.0,8014.0,164.0,0.0,0.0,8304.0,10.0,3.0,0.0,8316.0,2162.0,0.0,0.0,8000.0,8300.0,5008.0,5008.0,5003.0,,8.5,,533.3,,342.0,,347.1,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
165,4615973128,1598951634047,1198,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,6.0,200.0,876.0,11.0,4.0,False,2031.0,1402.0,2055.0,3136.0,1026.0,3158.0,3364.0,2.0,4.0,0.0,2.0,1.0,474.0,0.0,96367.0,61043.0,16541.0,18782.0,0.0,3422.0,2078.0,229.0,1114.0,5988.0,1.0,6510.0,3329.0,0.0,18.0,5.0,16300.0,3078.0,13149.0,72.0,6288.0,6050.0,0.0,0.0,17.0,97.0,71.0,4.0,220.0,10.0,2.0,0.0,2.0,5.0,False,False,False,False,,,8230.0,5.0,0.0,0.0,8275.0,13.0,0.0,0.0,8234.0,9488.0,0.0,0.0,8232.0,2.0,10.0,0.0,8126.0,237.0,0.0,0.0,8135.0,1444.0,2.0,0.0,8200.0,8100.0,5005.0,5008.0,5002.0,,0.4,,299.3,,270.1,,745.0,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
166,4615910519,1598949920477,1286,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,5.0,100.0,236.0,12.0,4.0,False,2033.0,3004.0,3508.0,1018.0,0.0,2422.0,3340.0,2.0,9.0,6.0,0.0,1.0,277.0,0.0,75562.0,3566.0,71899.0,96.0,485.0,11641.0,1119.0,10425.0,96.0,0.0,0.0,5657.0,1238.0,613.0,12.0,0.0,14366.0,5524.0,8011.0,830.0,7691.0,7075.0,0.0,0.0,142.0,1.0,0.0,0.0,12.0,13.0,1.0,0.0,8.0,1.0,False,False,False,False,False,False,8005.0,827.0,391.0,436.0,8009.0,1082.0,500.0,0.0,9103.0,0.0,0.0,0.0,8014.0,175.0,0.0,0.0,8345.0,3.0,0.0,0.0,8304.0,9.0,4.0,5.0,8000.0,8300.0,5005.0,5008.0,5002.0,7.5,5.0,533.7,390.1,433.1,233.5,795.8,472.1,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,False,,,,,,,,
167,4615870567,1598946165603,1278,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,10.0,200.0,164.0,12.0,4.0,False,2031.0,3078.0,1036.0,1055.0,1055.0,2422.0,3340.0,1.0,7.0,1.0,0.0,1.0,397.0,0.0,52762.0,893.0,42526.0,9341.0,0.0,9842.0,893.0,7190.0,1757.0,1175.0,1.0,9576.0,2288.0,302.0,12.0,18.0,19349.0,10549.0,6719.0,2080.0,5809.0,5258.0,0.0,0.0,122.0,0.0,0.0,0.0,158.0,11.0,1.0,0.0,8.0,0.0,False,False,False,False,,,8437.0,469.0,324.0,0.0,8401.0,385.0,0.0,0.0,8444.0,1167.0,0.0,0.0,8451.0,134.0,0.0,0.0,8345.0,3.0,0.0,0.0,8304.0,12.0,0.0,0.0,8400.0,8300.0,5005.0,5008.0,5003.0,6.3,5.9,398.4,419.70000000000005,293.9,221.0,1093.5,609.5,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
168,4615706765,1598943993760,1529,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,3.0,100.0,126.0,12.0,4.0,False,3033.0,3142.0,3004.0,1036.0,1055.0,2422.0,3340.0,3.0,7.0,8.0,2.0,1.0,750.0,0.0,117881.0,11842.0,106039.0,0.0,0.0,13822.0,2929.0,10892.0,0.0,318.0,1.0,10597.0,11735.0,8396.0,33.0,7.0,19580.0,10197.0,9221.0,162.0,9594.0,9730.0,3.0,0.0,164.0,11.0,1.0,1.0,86.0,13.0,4.0,0.0,11.0,6.0,False,False,False,False,False,False,8230.0,13.0,0.0,0.0,8226.0,250.0,596.0,0.0,8233.0,14.0,20.0,0.0,8236.0,14.0,0.0,0.0,8345.0,3.0,0.0,0.0,8304.0,9.0,0.0,0.0,8200.0,8300.0,5008.0,5008.0,5003.0,6.6,7.0,496.4,423.7,392.9,326.70000000000005,909.7,545.5,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
169,4615741471,1598942013011,1490,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,3.0,100.0,120.0,11.0,6.0,False,2031.0,2055.0,3078.0,3715.0,1011.0,1001.0,3364.0,1.0,10.0,6.0,0.0,1.0,375.0,0.0,107511.0,13458.0,85278.0,8773.0,0.0,6732.0,1443.0,4981.0,307.0,11198.0,1.0,16098.0,20291.0,0.0,19.0,14.0,31488.0,8974.0,20344.0,2169.0,6754.0,6333.0,0.0,0.0,6.0,99.0,66.0,12.0,147.0,11.0,3.0,0.0,2.0,2.0,False,False,False,False,,,8010.0,7.0,0.0,0.0,9111.0,165.0,140.0,0.0,9104.0,14.0,50.0,0.0,8014.0,105.0,0.0,0.0,8143.0,141.0,0.0,0.0,8135.0,3246.0,4.0,0.0,8000.0,8100.0,5005.0,5008.0,5002.0,0.0,0.6,382.4,281.8,313.9,228.3,1555.8000000000002,848.5999999999999,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
170,4615475818,1598939515461,1355,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,3.0,100.0,106.0,12.0,4.0,False,2031.0,3071.0,0.0,3076.0,1054.0,1001.0,3340.0,1.0,10.0,2.0,0.0,1.0,327.0,0.0,61486.0,22417.0,31318.0,7750.0,5.0,11641.0,2337.0,9303.0,0.0,2029.0,1.0,17835.0,0.0,0.0,11.0,15.0,23990.0,8320.0,15320.0,350.0,5676.0,5100.0,0.0,0.0,105.0,0.0,0.0,0.0,108.0,11.0,2.0,0.0,8.0,0.0,False,False,False,False,False,False,8005.0,1541.0,880.0,660.0,9111.0,281.0,60.0,0.0,9104.0,0.0,0.0,0.0,8299.0,500.0,0.0,0.0,8473.0,917.0,0.0,0.0,8242.0,0.0,0.0,0.0,8000.0,8400.0,5005.0,5008.0,5002.0,3.7,5.6,258.2,365.3,206.1,244.2,1307.0,713.4000000000001,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
171,4615431648,1598937390304,1282,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,5.0,100.0,98.0,12.0,4.0,True,2055.0,3748.0,0.0,3067.0,1054.0,3111.0,3340.0,0.0,3.0,10.0,0.0,0.0,626.0,0.0,59880.0,7559.0,52321.0,0.0,0.0,7844.0,1802.0,6041.0,0.0,1149.0,1.0,14562.0,5774.0,1646.0,18.0,17.0,15279.0,7586.0,7622.0,70.0,6570.0,6050.0,1.0,0.0,121.0,4.0,0.0,0.0,149.0,12.0,2.0,0.0,7.0,5.0,False,False,False,False,False,False,8437.0,550.0,406.0,0.0,8446.0,799.0,0.0,0.0,8444.0,739.0,0.0,0.0,8453.0,220.0,695.0,0.0,8139.0,658.0,0.0,0.0,8106.0,4.0,0.0,0.0,8400.0,8100.0,5005.0,5008.0,5003.0,5.1,6.9,462.1,385.2,324.1,253.0,820.8,411.0,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
172,4615285414,1598935125516,1318,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,8.0,200.0,266.0,12.0,4.0,True,0.0,3071.0,0.0,3812.0,1054.0,3158.0,3364.0,6.0,5.0,3.0,5.0,1.0,273.0,0.0,78134.0,244.0,73288.0,4602.0,0.0,10618.0,244.0,10332.0,42.0,5807.0,1.0,10573.0,6026.0,304.0,18.0,18.0,18902.0,6505.0,11892.0,504.0,8348.0,8300.0,1.0,0.0,86.0,21.0,10.0,4.0,135.0,13.0,2.0,0.0,7.0,3.0,False,False,False,False,,,8010.0,94.0,0.0,0.0,9111.0,367.0,180.0,0.0,9105.0,19.0,10.0,0.0,8299.0,357.0,0.0,0.0,8139.0,735.0,0.0,0.0,8135.0,1059.0,5.0,0.0,8000.0,8100.0,5008.0,5008.0,5002.0,4.800000000000001,3.7,464.5,353.8,436.7,207.5,940.8,792.0,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,True,,,,,,,,
173,4615233125,1598933382827,1317,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,T1 Roach,10.0,200.0,84.0,12.0,4.0,True,3089.0,3146.0,3020.0,3191.0,1056.0,0.0,3364.0,5.0,2.0,7.0,4.0,1.0,1050.0,0.0,97123.0,78317.0,18805.0,0.0,0.0,13504.0,11694.0,1810.0,0.0,4009.0,1.0,6844.0,2504.0,2141.0,19.0,3.0,10254.0,2932.0,6031.0,1291.0,9847.0,9775.0,1.0,0.0,183.0,10.0,0.0,5.0,51.0,14.0,1.0,0.0,5.0,4.0,False,False,False,False,False,True,8010.0,333.0,0.0,0.0,8009.0,476.0,50.0,0.0,9105.0,16.0,20.0,0.0,8017.0,97.0,0.0,0.0,8139.0,866.0,0.0,0.0,8135.0,1338.0,5.0,0.0,8000.0,8100.0,5008.0,5008.0,5002.0,8.7,8.7,539.0,510.1,469.1,318.3,393.0,263.5,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,gKPnm3JlP2-gMlQOOhHofUNKZ9Joc7FFE2uDf9HwsZzqmA,-ycprNHCSs3hwYC6zdZAyKzEKLwyDT4zSC-R81fshpVB,False,,,,,,,,
