,gameDuration,gameId,gameVersion,platformId,seasonId,win,team1_1_championId,team1_1_spell1Id,team1_1_spell2Id,team1_1_accountId,team1_1_summonerName,team1_1_summonerId,team1_1_lane,team1_1_role,team1_2_championId,team1_2_spell1Id,team1_2_spell2Id,team1_2_accountId,team1_2_summonerName,team1_2_summonerId,team1_2_lane,team1_2_role,team1_3_championId,team1_3_spell1Id,team1_3_spell2Id,team1_3_accountId,team1_3_summonerName,team1_3_summonerId,team1_3_lane,team1_3_role,team1_4_championId,team1_4_spell1Id,team1_4_spell2Id,team1_4_accountId,team1_4_summonerName,team1_4_summonerId,team1_4_lane,team1_4_role,team1_5_championId,team1_5_spell1Id,team1_5_spell2Id,team1_5_accountId,team1_5_summonerName,team1_5_summonerId,team1_5_lane,team1_5_role,team2_1_championId,team2_1_spell1Id,team2_1_spell2Id,team2_1_accountId,team2_1_summonerName,team2_1_summonerId,team2_1_lane,team2_1_role,team2_2_championId,team2_2_spell1Id,team2_2_spell2Id,team2_2_accountId,team2_2_summonerName,team2_2_summonerId,team2_2_lane,team2_2_role,team2_3_championId,team2_3_spell1Id,team2_3_spell2Id,team2_3_accountId,team2_3_summonerName,team2_3_summonerId,team2_3_lane,team2_3_role,team2_4_championId,team2_4_spell1Id,team2_4_spell2Id,team2_4_accountId,team2_4_summonerName,team2_4_summonerId,team2_4_lane,team2_4_role,team2_5_championId,team2_5_spell1Id,team2_5_spell2Id,team2_5_accountId,team2_5_summonerName,team2_5_summonerId,team2_5_lane,team2_5_role,team1_1_key,team1_2_key,team1_3_key,team1_4_key,team1_5_key,team2_1_key,team2_2_key,team2_3_key,team2_4_key,team2_5_key,team1_1_Games,team1_1_Win Rate,team1_1_KDA,team1_2_Games,team1_2_Win Rate,team1_2_KDA,team1_3_Games,team1_3_Win Rate,team1_3_KDA,team1_4_Games,team1_4_Win Rate,team1_4_KDA,team1_5_Games,team1_5_Win Rate,team1_5_KDA,team2_1_Games,team2_1_Win Rate,team2_1_KDA,team2_2_Games,team2_2_Win Rate,team2_2_KDA,team2_3_Games,team2_3_Win Rate,team2_3_KDA,team2_4_Games,team2_4_Win Rate,team2_4_KDA,team2_5_Games,team2_5_Win Rate,team2_5_KDA
6,1314,4539023370,10.15.330.344,KR,13,team2,99,3,4,DiNa-JnZhzSZPWm7Z1U0BTFh0IZjvXKaUBEeKaDYdz21EMCTovcBZ0Os,종탁이,W2I39Vpqdp0VIiLz0TKQhwe5J__CzrZqwPUuQHcYavNEiso,BOTTOM,DUO_SUPPORT,51,4,7,KDWWEhaBbSpgavAImQd492ZppiDaXQ4-DD0kqiKduDdbuTkHoLKieOYR,BIank Space,tGQFkkAEh5XdLmWI9VhrXg4s--33xgFa3czJLfXq3Pnn6F0,BOTTOM,DUO_CARRY,60,11,4,3uBDOvjbOu513vkewIZLz83NvnahsJWGzJbaLo545Cc25zGO5e697Aql,ke ke ai ai,ZjJNz22X8sZf1ZhjMrUjknWMGIdESE6UbbL40Y9y7Y5oN4Q,JUNGLE,NONE,3,6,12,3Q9A8paTE106RCnHZnNqiEnf64Jn--dhYY7hIv4AzJA3LP0,xzl존애디x,ta1XVRWB2AdPCxH5Ox1hq0unpsbjGODtSAdz3oiTLoTu4hc,TOP,SOLO,246,14,4,G5Z9eiHi4kiO5QAh0jDmgwtZ7F9YGWn9oj6LYbNiHeqWFSo,손민형씨올라프,StDaZJaDKyX-zGz6g3n9zXN-MX7TZouAfrDekVH8jQusOcU,MIDDLE,SOLO,104,11,4,FbQUL_IAwd1XNmmkkBQzf0NFzQgXpLvbeMev3lSjc5JPdVRzK5WdfB30,사우함,BojeZ1hntyfLlcRfEJf75nXCDBpao7GZoJvTH_gvTKVbHHs,JUNGLE,NONE,555,14,4,fKpD4deJ8CzL-fTa4zLyZxdjCs0z0WirOR4jpRl-_HNYcug,xxxxxxx1,LSrEEkL-DqMFqKgXcbKcmhIeH4vv8KtfLyuqWq2Mt8RVWvA,BOTTOM,DUO_SUPPORT,61,4,7,LUeShRN_VXjgArxls4D5klZ4PtxZk61u1TbZnytnZnU-xOwVpapK7HUx,Re0start,yBwxOlsCDkIaNQm4cStASAsuIzBEKtAvshT_Txp6vg6QhJg,BOTTOM,DUO_CARRY,164,4,12,92WwOFLMd-NF4unQRkaglvvqCnM-ezHUw5pb5XrOUR8kfM8,우싹씨,539uDEJONQrzV8s78ihCsrDnACGLZVXqiVHwBR77b009e9Y,TOP,SOLO,134,14,4,_doGXdA0uTvVLLOFFwSn_Q3JQiugM0zcmcZ9xf_rTxcotcLywI7omJJi,hy2rwt,mBnUq99IHGl6EJVFnLBpAFpn4eO7AbCOsfd7w8AKLedyqdc,MIDDLE,SOLO,종탁이:99,BIank Space:51,ke ke ai ai:60,xzl존애디x:3,손민형씨올라프:246,사우함:104,xxxxxxx1:555,Re0start:61,우싹씨:164,hy2rwt:134,5.0,60.0,2.23,21.0,57.0,2.72,62.0,58.0,2.74,229.0,55.0,2.62,5.0,60.0,2.75,96.0,57.0,2.64,9.0,44.0,2.49,3.0,67.0,2.87,18.0,50.0,2.38,206.0,53.0,2.5
27,1363,4539023399,10.15.330.344,KR,13,team2,121,11,4,8xJyoukR8F-iRoDWob8UsCswatDsxh8Gj8iBh5TYdpRnf8zS9DaKMmun,xintai bangbang ,qA5dxkFfNeVdxMTItP5bmAqs5kI-HbnPXsKAF3Zfbvr7MpA,JUNGLE,NONE,202,4,7,XTpUEPj-xn24R9K615QT5W84L3UbYiyi-pitRS56DUXG8U4,혼자두면돌연사함,k5uMjEM5H7F1DEoR2ov111YtLNOJm3c9aNGrQn0dmOHx10E,BOTTOM,DUO_CARRY,43,14,4,X7A6lgz8IjGmPdselnNjL5q-ynIULD1ZazX7bbuLzNp0SeI,SunstearCiel,AAdlAw-w7jdp9aFbXU7r8E7NKjajQ-_qQRQkpRlhunCJ3c4,BOTTOM,DUO_SUPPORT,517,12,4,j-bd7nmoxHLy2OCgUH_BeWRN2xJt0xqXUwLrwg6bCHh8pl-9x2ToEppA,KunBBang,9zmAiR3pB_Jn_ktioQ98RzmvvRK7zV-czjFG4tw_GczV4-E,MIDDLE,SOLO,164,4,12,NHwEfWSDIi87JrSJB-IWH3or2PzVmJ8uHTDTCyenjFPbswBWlK7wy5ct,Ragnarok 0nline,6nj-7FMXua1sZ5waZxtoGlRN824ESvZx4lMZ4gJx-62gioc,TOP,SOLO,81,7,4,zIbZ7Yx9URPgbzpWuvIOnB-aIl-iL-sXc6UBN-afA9QHvKMmIu3_99MM,굳이곽,Hf95XyqTiOhoYG4cPRDenp25gkCiGeToQ3TRMSTGZkOzWY0,BOTTOM,DUO_CARRY,120,12,14,LdHpgfY3HJqTD54K0tIWEv2P93ZrFP6EzyR28Z1EtNZvesGzz42I9fmM,흥카림,9rwnFdQBHU4LSja0biRtC7-MaDd5iKu_lc2q79pqjLqyAa8,TOP,SOLO,142,14,4,MItzSxe_CXLXMwZC6PoqSOg7_Rcixd1gNdK0vXL-q1qjOapenDMP3ruS,like ice cream,193P2kgk_WIPBckJd7aK_6CvG2ftMyQBDGkXDxKNmLWbvaOS,MIDDLE,SOLO,104,11,14,6op1mgTst3xXjIGB6bDSXdCYu7DjpDpBiLQbq4-W3xQEE9fyQ7e81KWl,정글먹지말라고요,dW_IDHEBld2STW2d7H2gQXmAhMUB9LuS-4GnrsaSdZQmPkg,JUNGLE,NONE,432,3,4,RFqthv3t3SKFWhYbJyLGZkisb-AtBt57aCyONoX9B0PpB8RZesf6Cwq2,챌까지 함민기와,ZvswPP3p3z5AuAP2xQmwIs4pNWIpSDINXq-SaqECkbvoOQw,BOTTOM,DUO_SUPPORT,xintai bangbang :121,혼자두면돌연사함:202,SunstearCiel:43,KunBBang:517,Ragnarok 0nline:164,굳이곽:81,흥카림:120,like ice cream:142,정글먹지말라고요:104,챌까지 함민기와:432,5.0,80.0,4.44,31.0,48.0,2.83,77.0,49.0,3.09,71.0,65.0,2.02,20.0,50.0,2.3,273.0,56.0,2.98,199.0,71.0,4.31,25.0,80.0,5.82,47.0,55.0,3.18,122.0,67.0,3.66
40,1459,4536664139,10.15.328.8759,KR,13,team2,20,4,11,2-GreAOGjUVTOg53qU0OJIsVgqUBGp6de1jCRkbZk1I0EqYT4kSFs6X5,I still remember,Mj3QDYNOBaGcyrvEZPUtVs066RWOHKk6tDKXIib3n5Cdfp0,JUNGLE,NONE,111,14,4,ccUfmvrOyv8mf6AgzROZjKh1iwZIfIFXXzHmlvD-Lu1HI9-l15_Bv0fA,OZ ian,PlsyZ0SfEe8gmxUaV0w3Kd7p2Gs4IuLjYul7vsk1Q1CLTr4,BOTTOM,DUO_SUPPORT,875,14,4,hKxWwQyXNvKtOe6KVCmrTNOgXwa5fBVrGJX1pSFejzwYbWJ2gMe7X92D,jeoniksu,Wut0uENbOj-ahnM1wRG0sX9_SRZC7Ghzc7CKDDHzt36nbP8,MIDDLE,SOLO,106,12,4,04bIyaoAJLviZ-6-Bofb7zYVWeU6Tnk5uAz-43CMLdE94GtO47JUSC-5,실망자,cdya4bpOdk15ISCADNsLWs0GolBDkHJ5-zgxU-wsJz0zCY0,TOP,SOLO,145,7,4,wqJ_G1NlD8vwt7DI7brIHwT7uDAOkuVHGIR78BEbL8vVW5w,impupupu,BMi2FofS8QIqgudroI2hRN7kdpDD_rns9jc8hNg0A0cb8oc,BOTTOM,DUO_CARRY,517,12,4,_doGXdA0uTvVLLOFFwSn_Q3JQiugM0zcmcZ9xf_rTxcotcLywI7omJJi,hy2rwt,mBnUq99IHGl6EJVFnLBpAFpn4eO7AbCOsfd7w8AKLedyqdc,MIDDLE,SOLO,201,3,4,4QiUbLPxjyXDrT3r6jZkC694h-ZVHXYRRVNGY3FKzV9QIeCUnxOfNYXg,댕청잇,bt85Y54YckqKVtErJxkluNAqhzuCYNXFGEQftx9X4K__Id4,BOTTOM,DUO_SUPPORT,222,7,4,p4qeydLdGcr2mIixgBjYAkxbv7Vkj1BjU02AqT8ls7qS,엉덩국 갱승제로,fA5MBuoi4YWOeFDPIhvIBdBrCzLwmnFvuN2JwidWSlm3pg,BOTTOM,DUO_CARRY,236,12,4,AzzLB4PAmRB4tTslaDFVMG4r9uxZx4WxY9B4jt4XuVn8aDc,always confident,sTApzfK6WdocNR8YI3xStJCd8vVUgLhRVIYYZX3PiLxL4ys,TOP,SOLO,48,11,4,sGdCpiGxOsqsFFKXmmKSPt_b-IvdvBhWiITDqmncdxaKsbw,이 차가 식기전에,9bv5jzjgRX6kPNv_pjRn6itVNubWpvLusNYsd9biNQWj5g4,JUNGLE,NONE,I still remember:20,OZ ian:111,jeoniksu:875,실망자:106,impupupu:145,hy2rwt:517,댕청잇:201,엉덩국 갱승제로:222,always confident:236,이 차가 식기전에:48,72.0,57.0,4.39,9.0,33.0,2.42,33.0,52.0,2.73,65.0,52.0,2.5,35.0,63.0,3.29,104.0,52.0,2.56,36.0,44.0,2.52,301.0,54.0,3.22,28.0,54.0,2.35,69.0,52.0,3.62
47,1012,4540072036,10.15.330.344,KR,13,team2,64,11,4,mroGIVA5M_w7-8tDjvExq6xECKu73TD99YFt-nHVNrmDHiA,dont be gloomy,w5Hx8lvUFCr_9KuvBnE7xqIKfi2lhWZ7KssCu4640xtfZds,NONE,DUO_SUPPORT,235,4,3,lC19boV2I2BD8rEFFv0OG9EmrzeU8eNsgXIuZ184QBeMEeeLu1mesZZ3,미안 내가 빨아,DYxxWNbxfoEhXcRuNr002rUNXULslrxpb8LHgsUDVt70xEg,NONE,DUO_SUPPORT,164,12,4,0bdV1pxU4nOzdp9UWQIhtldZthY42xyq8c-YQDQk_6GDx54,CHANGMO1,u-FoqMLgQTFCZY20q2sKS-cs7MqkAga2WGgdCJ_RKLvIWp8,NONE,DUO_SUPPORT,7,14,4,8xJyoukR8F-iRoDWob8UsCswatDsxh8Gj8iBh5TYdpRnf8zS9DaKMmun,xintai bangbang ,qA5dxkFfNeVdxMTItP5bmAqs5kI-HbnPXsKAF3Zfbvr7MpA,NONE,DUO_SUPPORT,22,7,4,OxoMESfZMQhFNGkVdD0bjZmy9BVdIMBOoNgsOuhzhAVNnI3Urnny7dow,MCX Gemini,66HLhpH88-DtG4gvajQhg3xUAcaj_NNDqt62PjBoQqbGXuw,NONE,DUO_SUPPORT,21,7,4,E99wfr6qy5HbI0MafPjofFcjdSbPmcwhJ42pQkw9JlczJW4uLiAzSh42,으하영0,YX9cjj2iKCR06PwXRwt-b_bzz1sUYkKknT335OccxxYh8t0,NONE,DUO_SUPPORT,105,14,4,bsa9wKH5eZQ_P4tK71reoh31fGMqoQ8bzI_8kjBFQ3qjip0H0muVGZTj,도인비 빙의중,l0lKum7uofHkfeR0IKiRAA6vmgxT2-ytlO_93nQ_icFE9-N_,NONE,DUO_SUPPORT,421,11,4,lks1TpE_961NVN2YPgIvBN_cjmvxgR9aEC31KF664buZ,프래디머큐리,zunDUW9fObblKlzEPuKbcv2oS28oRStAE21k1jhkA7Os-Q,NONE,DUO_SUPPORT,26,14,4,5Iiw8CcXcOwV0DqfBmNNpmyGQZsaL-tG9Yeq1UQ0wCc0,폭탄싸개 햇차몬,d9oIHY2H9UvD6cSaOzW5b4WHJEFMVfU0TMSvue8iZT5MVQ,NONE,DUO_SUPPORT,24,4,12,JcZdfjXDZLXdVPUGNLIltf00axtrle4UU-oCn7jsNtghKpBpMGVjjZyd,blissYYB,_-DBnm-veIMYeoR3R2Iu0Aajz8aQfA2rJaQiNm2ly2rMoEg,NONE,DUO_SUPPORT,dont be gloomy:64,미안 내가 빨아:235,CHANGMO1:164,xintai bangbang :7,MCX Gemini:22,으하영0:21,도인비 빙의중:105,프래디머큐리:421,폭탄싸개 햇차몬:26,blissYYB:24,161.0,51.0,3.02,37.0,43.0,2.63,77.0,51.0,2.88,94.0,55.0,2.86,1.0,0.0,3.0,29.0,55.0,2.96,10.0,70.0,4.08,15.0,100.0,8.16,419.0,54.0,3.24,199.0,55.0,1.93
115,1534,4540858602,10.15.330.344,KR,13,team1,117,12,4,Nr8PcSpGVaWIn9TSwPf-QvfW38E-oHgju7XaxZGp1UDmbZjBjntSkZVL,naiyou baby,C7VCVEm4jUp2gjWIntZ9zQb1FvKmhERslx5tdXAaVxztbbU,MIDDLE,SOLO,104,14,11,wPemdyoW-CiRqWgLAhq7xQILbg9bk-6tP8d7ysMYtan6C9DLbjxWadfw,Slmeple,7IACVd_CbTmm9eTuujUhVgSIiLO2H4nfeDtmgMPPJuu4uis,JUNGLE,NONE,81,4,1,jdYWEyBL-tA_-7ZV-cbdr52yUdQw7A_LkKNntRjGxLg6tGZj-lL_voTz,Mao li lan,T59ia7KLKeCCGdy4ZbkWJ8USFd1xFCluTDGn2_FtiCOFv5Y,BOTTOM,DUO_CARRY,43,3,4,C5RRVv2x-ltRSgb0tROeMe_9DK8Bxg9QByEkywyBlmQ4QR0,Mon1ca,3OgC7kY-8gvRE6bqzoSnoi4_R_bLbi4eYqwobl6wVjRwhdM,BOTTOM,DUO_SUPPORT,24,4,12,Gx_3K2MEa58Qmr34EVPec6HeuRe4JNwwi45o8TxIN29LP_8xHJWMfmQj,bing xian king,mED7pR8IZgFvDomqPK7ZZD0k_CZRmuPe4-gd25Tml-Pt38Y,JUNGLE,NONE,89,4,14,jPEuvSLUto9sFWsamCZUiQ645sOszXRG4g-anMyXH8bnHna5kCKEpCY-,생각하는 서포터,Mu5sBU1tY2qjkeV2XfdqXhaqKXJatE7LaFwt5puKRe7Layc,BOTTOM,DUO_SUPPORT,64,11,4,NH9tsIt42tukVOD-Na1QLhSUowyFsTSlIuIFOq2lUDIKS9M,Ucal,qzVbVV2svSM0TDKSbUZSsymYuBZZKEqiXEUMH4cWe-aFBU4,JUNGLE,NONE,84,12,4,M0-gXFSWfRoXsoy9kAqgWUdVpQaKULh3t3akUnO7NuRLAAQ,갱많이좀,C9tF5Ztiok4nHN5heJ02LwFkczncrHkxRMie1LeI4NXmCTE,MIDDLE,SOLO,202,7,4,4s3BMb3phZM9B2iQsdWccM0ifCEx0FWah6AcpcSQ6kbOxl6YDhv0NIII,fancy Kurumi,G1vi_HPKwbiyqWRve7578aSQOB5g23gfuE2kUpafG6XLr_A,BOTTOM,DUO_CARRY,62,12,4,qyoCzdjphEMI98I_AGmbCR7IGdF8BUElYlA9_tidbPbdHbE,blwy3,LjKGvOuU_sYfMvyokVlRnc5kve6P-vJj4L-_SC2sGHrho4M,TOP,SOLO,naiyou baby:117,Slmeple:104,Mao li lan:81,Mon1ca:43,bing xian king:24,생각하는 서포터:89,Ucal:64,갱많이좀:84,fancy Kurumi:202,blwy3:62,11.0,73.0,3.95,178.0,54.0,3.21,288.0,52.0,2.5,30.0,57.0,3.25,703.0,53.0,1.78,259.0,55.0,2.68,25.0,44.0,2.56,56.0,45.0,2.11,4.0,75.0,4.0,86.0,63.0,2.15
157,1688,4540596552,10.15.330.344,KR,13,team2,429,4,7,b2DMQ7nJUB-Vk-h9m3U3Rc-9aE_UFJhVpEVkbHp0OF4LMmxWJqB0xSFy,Godjuan,6vKYHus5K2fp_pbn-oCQT7N4syTJ5M1r3cRR_qDnatVT2lU,BOTTOM,DUO_CARRY,120,14,12,eyqnIAtylMK733Kh0_SLdxLjsDn4k1r6d5T6UbKEiVtD,윤이 fan,8tIWYWBf5QAHQUBnKx9Y7F1BTfI4_jDiqW-OupHSZw3evw,MIDDLE,DUO,59,11,4,645gganbfO_ijedNE3rtABDRFrxkeP8AcelBuqAnpYQsYbkdiPBRye_v,p1nz,qHcvck4cg05lYmtkXKdEEGV-K-MMaPT8Js1m7zn3kY-mxPI,JUNGLE,NONE,43,12,4,SGY5jvoCFcTLHw5gmqK5zjNcCTOjWy-PSTFOa9flCA_Y7zS2goNvbTS9,에이펙스 고고,OJN_hj5POU4t1-ojyk_-R_iFnB2rvLL7SvjzaPmHOCTrGcA,MIDDLE,DUO,111,4,14,fS7cedxZ6ul8iwoaEKkVWzSOqTrSAybG7FRjpVy5Vym8,llliilililiiill,LEEV3g70krG7K0os2dW48nkQYP14bYJTpuD3OLu251yRxw,BOTTOM,DUO_SUPPORT,104,4,11,C0hj7CqFKL03SYUqna-mdasSOpzIoE9YeKCEy-ngUxWdmTTP5v2LGJA8,Gen G Felix,J3pHCfPFr7yMUkxmWT2i7LNFbpCZEErjyGZ3hQthelq27eY,JUNGLE,NONE,412,4,3,alH0WQQkNMGCeFlsBkhH_rD6GLeD20Fw1mWH3JOtNZL3rEI,Gen G gyuvee,wWFkT-GY5qcAiHy75S6oGwMpf1yU5TMZCsYFVKszSPmoESk,BOTTOM,SOLO,875,12,4,-BFy6uyxF6-OGVEnGLxlK00pobRVG7jTFaDnkso9XDi-N0o,TW juvenile,T0F6eVefLTLLWzaKW4MFmzGBNuQzDm-Is90FibMi-DNvPIg,TOP,SOLO,245,12,4,2S4gfb898_4PUOmq1yq1uBpW2ELgaV2-AxLMbiFJ3LcOuYVS_tXNIv9S,xiari de weifeng,UJPxypmF7eNkKe7qjKLM7vELJOFl24eaiN9UclSHMSheMUY,MIDDLE,SOLO,51,7,4,3O6vvAcGEFkPUDnSH4vedXOzBFv9PUgokMdhcLADtSYPN9MNQHGeSKvQ,Lim Geun Woo,py-qR5akJ3tXTORVtuBcnXmX02i8bPpClk_D091NN85yQhg,JUNGLE,NONE,Godjuan:429,윤이 fan:120,p1nz:59,에이펙스 고고:43,llliilililiiill:111,Gen G Felix:104,Gen G gyuvee:412,TW juvenile:875,xiari de weifeng:245,Lim Geun Woo:51,229.0,61.0,2.48,363.0,58.0,2.9,11.0,36.0,2.14,44.0,66.0,2.89,21.0,52.0,2.38,55.0,53.0,2.98,17.0,53.0,4.61,309.0,53.0,2.19,83.0,67.0,5.09,41.0,54.0,3.26
221,1108,4527227369,10.15.328.8759,KR,13,team1,134,12,4,ukti5mKh3-lXa-tJgxe2GjSwIIOzqeV0RZ2GGdkTlUoSC6c,T1 Roamer,8-PbUh_PNok4h_605IIbpHOTDTpKyYWv6rQHGQtySFU4PEI,NONE,DUO_SUPPORT,81,12,4,AzzLB4PAmRB4tTslaDFVMG4r9uxZx4WxY9B4jt4XuVn8aDc,always confident,sTApzfK6WdocNR8YI3xStJCd8vVUgLhRVIYYZX3PiLxL4ys,NONE,DUO_SUPPORT,43,4,14,jTdaw-dU-tRkdu_z4lqUeWq6ZIZtx09XEVzTHcKLfM7BU4BlX-8qQfYA,Sei3e the day,AH7z0E95stj9boFt2av59d825zST7fas6kjlThsXm8TjY5k,NONE,DUO_SUPPORT,104,4,11,2-GreAOGjUVTOg53qU0OJIsVgqUBGp6de1jCRkbZk1I0EqYT4kSFs6X5,I still remember,Mj3QDYNOBaGcyrvEZPUtVs066RWOHKk6tDKXIib3n5Cdfp0,NONE,DUO_SUPPORT,58,4,12,xUYhKG-A2AGM4zSZn8-a_dtIPnTGkuQ13M4C7kX-LPMIAP0do01mGz2T,Azhi OuO,yQEG_OPx4pPoAcNB2J08NtrN-LmHRMbrFWhHsTRtzDb_GBQ,NONE,DUO_SUPPORT,142,14,4,QeEEdjriLUTYKxzCgviygC2rUAt3kwYzDDgIsZCcElZC,훙쌍리,hnll5P-Kr15YYRuH2djFanAqn0kGfnvdE77U3T5LgQHe-A,NONE,DUO_SUPPORT,51,4,7,UIcS7Uein8ptnwGGGFtMU_NOqY6jYjdnQntJyJF1St6LK0k,Arrowlol,uR8K5WFzfzsKgx_BIKCcMkpqTd-NPNFVrQMUfsf4_A8a-2c,NONE,DUO_SUPPORT,25,4,3,KXs0H7SldMPdMwDCMV4YtmOM7L10tZ6S8-aO1YXdJ-OMGLU,더운날에는비냉,PLhaUU7css0b5GX556m1VHYUOvQSv8kmY_OH-lEWuwq3EoU,NONE,DUO_SUPPORT,76,11,4,3uBDOvjbOu513vkewIZLz83NvnahsJWGzJbaLo545Cc25zGO5e697Aql,ke ke ai ai,ZjJNz22X8sZf1ZhjMrUjknWMGIdESE6UbbL40Y9y7Y5oN4Q,NONE,DUO_SUPPORT,133,1,4,R9SuHbQfTIZWeo7wGEDEMByP91HpR7oAdef8XATNg2pZ,CCrazy,8pUcflp_JwMNT2dnmK2Hco_-woWxvn6ai9_7ibK8Ztkk3Q,NONE,DUO_SUPPORT,T1 Roamer:134,always confident:81,Sei3e the day:43,I still remember:104,Azhi OuO:58,훙쌍리:142,Arrowlol:51,더운날에는비냉:25,ke ke ai ai:76,CCrazy:133,200.0,58.0,2.25,147.0,54.0,2.76,145.0,52.0,3.58,306.0,54.0,3.45,57.0,53.0,2.58,180.0,61.0,3.53,16.0,44.0,3.36,4.0,50.0,1.64,120.0,63.0,3.4,14.0,36.0,1.86
227,1644,4505207283,10.14.327.8505,KR,13,team1,64,11,4,7uAxoJna7vNc9tThpIOaI6i0KfUcT7bMVWzP1F-wokENCk0,m0wgli,06x7MMdylAfCimXxI3MzD9FSlDOq0Ehk6ZFQ71EKIOOWu1k,JUNGLE,NONE,105,4,14,4FvrBdPS6LCQUk0LNEy7iVlvmWz-_E8XQWmvJaqccipc,허징어링,bXjj2CjzDr7zJJqHVqbNqGjOkpyvW191U_LN5nqHUAIB3w,MIDDLE,DUO_CARRY,53,14,4,R3WqSX9jNPDEPjLUAT43ynBtp78vwur-1z0WMhyH5JDLeyg,함 알,OPGBqD04sFwMpMMyC3cGbbnq-DFGu6NDuQcLAvYDVXmaJWw,MIDDLE,DUO_SUPPORT,23,6,4,-T-Tbhh6aScrM29A1P7ppFupgYr2oM6CKPLZLkskmB34m-U,택연앙,-Sfkv0sxhny6Lhcc4pNRuZAc4s2oPgaW7foMHBdVDwzefsk,TOP,SOLO,81,7,4,clXmBP7HSB1xeKMj9y8_Z6jzPmABkyEySkLO8ngK9YJk-jdBATOW0CCe,SR99,otuWeM8n_MFr78J_nfmFMqrIrpzRat4zu9zn3M8cB25Og8I,BOTTOM,SOLO,22,7,4,p8CiqtR2I5UV18vP-0c1xjh8Gv43dt4xaz7Hhe6X4W7fkt7iALkPrMZX,Xjjun,w6ULvtA8JREBXoqJqJqc_ZKLkeXHVgqblzmnaBBN9LFvAJo,TOP,DUO,79,4,11,vl428fUcODtEbK-yHjWNXY_qfH7fFKbvq16Iu257ZUfP2ZyRtSqhfPnn,t악  마,vT3AI3WJXPZq0We4wcOqbidAuc8xV3CEKwuucXiOHKP0fVQ,JUNGLE,NONE,157,4,14,siwzjkHUasWKsS5Iuc_8syLQ8HgicrMofKCZMFjgiqth,Summerends,s3S_6WoQ6VsdNU4-QWEoggWPniOuY6M_CMZIQNADrsYJqxU,MIDDLE,SOLO,114,12,4,_9QQGYGTV8gqw7nukdu-Lu_RbsDdlpqSWRiLJJGgfxpnhjc,SANDBOX Dove,vzmV4UDFM-wmE7VOMYu7PPWOv6kFejst2pSVHWh0YPB6eKc,TOP,DUO,432,4,14,9zlWCBi0WgkuwZ9flX4qy6bO-HaYD3_Sg3uF4PWE7k8Y_RUeShHDvIgV,Miunaovo,e_ONHShKyuyCdMgtACYtja6qgPL9LNPJcWEQCkkWkvJ-F18,BOTTOM,SOLO,m0wgli:64,허징어링:105,함 알:53,택연앙:23,SR99:81,Xjjun:22,t악  마:79,Summerends:157,SANDBOX Dove:114,Miunaovo:432,251.0,53.0,3.17,220.0,54.0,3.48,14.0,57.0,2.73,142.0,61.0,2.08,199.0,56.0,2.71,42.0,52.0,2.3,2.0,0.0,1.62,37.0,62.0,2.01,8.0,63.0,1.82,41.0,41.0,2.59
