,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,summonerName,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,accountId,summonerId,currentAccountId,firstBlood
20,4614727044,1598889342868,2204,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,5,100,5,11,6,False,3143,3800,3193,3047,2055,1413,3364,7,8,15,2,2,635,0,181530,59912,112564,9054,0,14563,2266,10609,1688,17546,1,58823,19857,1569,55,27,52539,14530,34556,3451,13612,13855,0,0,32,145,92,19,586,17,14,0,20,5,False,False,False,False,False,True,8124,450,0,0,8143,420,0,0,8136,10,30,0,8134,70,5,0,8234,14489,0,0,8275,24,0,0,8100,8200,5005,5008,5002,1.5,0.2,0.4,1.3,576.8,300.0,430.4,537.2,470.20000000000005,262.5,312.4,393.7,1161.1,676.0,2209.6,1644.9,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
21,4614742299,1598887363031,974,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,10,12,4,True,3146,2033,2010,3006,3101,0,3340,5,0,4,5,2,0,0,61299,32660,26161,2477,0,9514,6105,3408,0,4531,5,3252,5051,3015,12,7,7359,2755,4604,0,8298,5950,1,0,142,4,4,0,184,12,2,0,6,0,False,False,False,True,,,8008,1,40,0,8009,562,500,0,9104,14,50,0,8014,272,0,0,8304,12,0,0,8345,3,0,0,8000,8300,5005,5008,5003,,8.8,,,,473.9,,,,287.70000000000005,,,,318.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
22,4614618646,1598885964840,956,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,5,100,142,7,4,True,2033,3285,3020,3108,1082,1052,3363,9,1,6,7,2,759,0,75683,57940,9362,8380,0,12845,9634,2218,992,422,2,2116,4099,4099,20,15,5309,983,3938,387,9206,6635,2,0,146,4,4,0,64,12,2,0,7,3,False,False,True,False,,,8214,866,0,0,8275,18,0,0,8210,20,0,0,8237,270,0,0,8316,2541,0,0,8347,0,0,0,8200,8300,5005,5008,5002,,9.2,,,,510.0,,,,396.0,,,,256.1,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
23,4614591070,1598883354027,1968,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,5,100,236,7,4,False,3153,3140,2055,3006,3071,3508,3363,3,9,7,0,1,540,0,164466,4659,156351,3456,683,21037,1560,18376,1100,2236,3,18530,15217,4497,48,7,25207,8446,15478,1282,13267,12950,1,0,216,22,15,0,105,15,7,0,15,9,False,False,False,False,False,False,8005,2002,1158,843,9101,5314,4630,0,9105,18,30,0,8014,348,0,0,8275,11,0,0,8233,19,0,0,8000,8200,5005,5008,5002,6.5,8.3,,5.9,399.6,320.3,,566.9,483.1,283.7,,424.8,855.9,295.3,,1156.4,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
24,4612547239,1598804665383,1352,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,38,12,4,True,3040,3108,3020,1056,1033,3027,3340,2,1,9,2,1,635,0,118991,95940,23051,0,0,13250,11700,1549,0,8779,1,8246,7805,7257,16,13,15386,6834,7904,648,11057,9125,2,0,219,8,8,0,122,15,3,0,10,3,False,False,False,False,,,8021,3493,0,0,9111,852,220,0,9105,14,20,0,8014,297,0,0,8139,584,0,0,8135,2757,4,0,8000,8100,5007,5008,5003,10.2,9.3,,,673.9,473.70000000000005,,,570.2,303.79999999999995,,,907.6,341.4,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
25,4612562557,1598802716448,969,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,5,100,517,12,4,False,3030,2031,2055,2010,3047,1056,3340,0,1,0,0,0,863,0,47242,41481,5760,0,0,3001,2537,463,0,1941,1,4070,0,0,17,7,7638,993,6189,455,5318,4700,0,0,155,0,0,0,222,11,2,0,6,2,False,False,False,False,,,8021,1106,0,0,8009,0,0,0,9105,0,0,0,8014,0,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5007,5008,5002,,9.3,,,,483.8,,,,279.1,,,,269.4,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
26,4612446994,1598800174052,1341,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,1,100,3,12,4,True,3152,3157,2055,3111,1058,1082,3364,1,3,10,0,1,397,0,101618,99330,2288,0,0,5570,5510,59,0,335,1,10978,2389,2389,28,19,11013,2573,8025,414,9378,8825,1,0,182,8,4,4,64,14,6,0,15,6,False,False,False,False,,,8124,263,0,0,8143,169,0,0,8136,4,8,0,8134,49,5,0,8275,7,0,0,8210,0,0,0,8100,8200,5007,5008,5003,9.0,7.7,,,593.0,430.4,,,482.4,281.3,,,682.5,363.7,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
27,4612204947,1598793472659,1261,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,5,100,84,12,4,True,3146,2421,3020,1056,3191,3165,3340,13,0,1,13,3,0,0,121524,96528,17453,7542,0,24221,21522,2554,144,8751,1,11183,3767,2318,16,3,16405,4321,11376,706,11673,9975,0,0,199,12,4,4,88,15,1,0,7,1,False,False,False,False,,,8021,4678,0,0,8009,670,50,0,9105,14,30,0,8014,614,0,0,8444,835,0,0,8451,163,0,0,8000,8400,5008,5008,5003,9.7,9.8,,,775.7,490.7,,,713.7,296.4,,,980.1,386.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
28,4612080241,1598789689169,1850,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,236,1,4,True,3153,3812,3071,3031,3006,0,3363,9,0,5,9,4,1845,0,224218,7179,210707,6331,808,25406,1275,23512,618,3626,1,15229,23928,5074,54,5,11500,2584,8465,450,17311,15425,2,0,280,39,29,0,44,18,5,0,16,17,False,False,False,True,False,True,8005,1808,1212,596,9101,3801,6017,0,9104,16,0,0,8014,739,0,0,8275,8,0,0,8210,12,0,0,8000,8200,5005,5008,5002,10.8,9.4,,7.0,627.7,477.70000000000005,,701.2,533.3,344.9,,637.9,475.9,184.4,,488.7,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
29,4612032987,1598787944774,1106,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,3,100,142,12,4,True,2423,3285,3165,3041,1058,3020,3340,11,0,4,11,3,0,0,105548,92262,9171,4115,0,13709,11251,1656,800,1039,3,2364,6527,6527,9,15,5244,503,4391,350,12629,10525,3,0,166,11,8,3,89,13,1,0,7,0,True,False,True,False,False,False,8360,5,0,0,8313,0,0,0,8316,4018,0,0,8347,0,0,0,8275,23,0,0,8210,0,0,0,8300,8200,5005,5008,5003,,8.7,,,,497.9,,,,602.3,,,,249.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
30,4611944407,1598785538780,1116,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,429,7,4,True,3153,2031,3006,1054,1042,0,3363,3,1,3,2,1,571,0,88197,1046,82495,4655,0,5650,654,4995,0,2302,2,3523,12379,3660,21,4,8600,1199,7101,300,8289,5475,1,0,147,8,0,5,158,11,1,0,9,3,False,False,True,False,False,False,9923,33,84,0,8143,194,0,0,8136,3,6,0,8135,1319,4,0,9104,14,20,0,8014,111,0,0,8100,8000,5005,5008,5002,,5.5,,,,285.7,,,,299.6,,,,357.2,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
31,4611828666,1598783582877,1446,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,517,12,4,False,3030,3157,2055,1056,1082,3111,3340,3,3,1,3,1,842,0,70329,63898,6396,34,0,6542,6042,465,34,4206,1,11624,1257,946,14,14,18848,7209,10409,1229,8389,8025,0,0,154,18,14,4,315,13,3,0,8,3,False,False,False,False,False,False,8021,1996,0,0,8009,860,400,0,9105,19,20,0,8014,98,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5008,5008,5003,6.1,7.4,,,456.3,445.70000000000005,,,442.2,244.1,,,1124.9,333.8,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
32,4610832909,1598758302158,1442,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,223,3,4,True,3860,3190,2055,3009,3801,3114,3364,0,2,15,0,0,762,0,21999,13019,5234,3746,0,5989,5442,547,0,2105,1,16763,3378,2803,44,19,14800,6969,7788,42,6567,5425,1,1,40,0,0,0,125,12,3,0,17,8,False,False,False,False,True,False,8465,1837,0,0,8446,778,0,0,8444,941,0,0,8453,461,634,0,8237,387,0,0,8275,5,0,0,8400,8200,5005,5002,5002,2.0,1.6,,,341.2,267.7,,,254.9,179.39999999999998,,,748.1,375.79999999999995,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
33,4610501630,1598724238688,2207,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,8,200,236,3,4,False,3153,2420,1038,3812,3006,3071,3363,10,10,11,3,1,468,0,189511,8784,163510,17215,0,37982,2706,32284,2991,3104,1,25373,6213,2733,35,11,29467,5882,18344,5240,15221,14800,0,0,226,12,9,0,133,18,10,0,20,11,False,False,False,False,False,False,8005,4671,2177,2493,9101,5062,6402,0,9104,16,10,0,8014,1275,0,0,8275,13,0,0,8210,0,0,0,8000,8200,5005,5008,5002,6.0,5.7,5.0,7.699999999999999,444.7,358.8,664.2,747.3,333.5,297.7,441.2,563.2,750.1,588.7,1063.2,721.0999999999999,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
34,4610426793,1598722046595,1757,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,876,11,4,False,3157,2055,3009,3151,1028,1402,3364,2,3,7,0,1,812,0,193014,125548,24972,42494,0,13856,10715,336,2804,8510,1,11042,14316,0,27,31,23340,8921,13607,811,10902,10610,0,0,28,172,133,11,379,15,10,0,7,1,False,False,False,False,False,False,8230,13,0,0,8275,19,0,0,8234,19190,0,0,8232,5,10,0,9105,13,10,0,9111,368,180,0,8200,8000,5005,5008,5002,1.7,0.1,,,602.4,383.29999999999995,,,408.6,318.0,,,829.2,730.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
35,4610369351,1598718951672,1742,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,84,14,4,False,3146,3157,0,3165,3020,1026,3363,7,6,6,3,1,446,0,138884,116516,21527,840,0,18023,15080,2102,840,9735,1,19635,6620,2807,29,3,26509,7949,17609,950,13816,12250,2,0,229,11,8,1,47,16,4,0,13,4,False,False,False,False,False,False,8021,3346,0,0,8009,479,50,0,9105,14,0,0,8014,381,0,0,8135,2621,5,0,8139,880,0,0,8000,8100,5008,5008,5002,9.6,7.6,,,676.2,431.4,,,565.7,303.5,,,936.8000000000001,485.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
36,4610333531,1598716838985,947,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,134,12,4,False,2033,3020,1028,3802,1082,1052,3340,1,2,0,0,1,856,0,48275,37493,6551,4230,0,8040,7340,700,0,0,0,3112,0,0,9,21,7774,2485,4901,388,5136,4435,0,0,134,0,0,0,119,10,3,0,7,3,False,False,False,False,,,8230,11,0,0,8226,250,606,0,8210,0,0,0,8237,345,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5005,5008,5002,,8.2,,,,440.6,,,,262.0,,,,313.6,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
37,4610277319,1598715085097,1125,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,236,1,4,False,3153,2033,1028,3006,3155,2055,3340,1,4,0,0,1,376,0,79464,3486,75977,0,0,5857,1107,4749,0,182,1,4300,5526,2940,21,1,9550,4790,4693,66,7258,7100,1,0,149,8,4,0,8,11,5,0,10,4,False,False,False,False,,,8005,455,312,143,8009,128,100,0,9104,0,0,0,8014,98,0,0,8275,5,0,0,8210,0,0,0,8000,8200,5005,5008,5003,,7.9,,,,432.9,,,,267.1,,,,324.70000000000005,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
38,4610210901,1598713071638,1279,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,4,100,517,12,4,False,3152,3157,3113,3158,1056,3057,3340,3,3,1,3,1,882,0,110884,95773,8927,6183,0,5451,4824,626,0,4072,1,10786,13947,4359,18,7,13107,1698,10597,812,10266,9150,2,0,211,4,4,0,277,13,4,0,10,1,False,False,False,False,False,False,8021,2592,0,0,8009,595,400,0,9105,13,10,0,8014,78,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5008,5008,5002,11.5,9.0,,,584.8,503.70000000000005,,,579.1,363.20000000000005,,,609.4,355.5,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
39,4610064262,1598711293157,1115,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,1,100,142,12,4,False,2033,1082,2423,3020,3285,1028,3340,2,3,1,0,1,586,0,78120,67337,9075,1707,0,7705,6637,333,734,640,1,3859,1577,1577,10,22,10542,7268,3200,74,7647,5550,0,0,171,4,4,0,94,12,0,0,6,1,False,False,False,False,False,False,8360,6,0,0,8313,0,0,0,8316,3779,0,0,8347,0,0,0,8275,12,0,0,8210,0,0,0,8300,8200,5005,5008,5003,,8.3,,,,478.6,,,,309.2,,,,469.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
40,4609611918,1598705701013,1463,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,238,14,4,False,3142,2031,0,3047,1054,3071,3340,2,3,3,2,1,703,0,88655,5149,83123,382,0,9289,200,8706,382,1329,1,10657,879,120,17,5,16614,7150,8930,533,8862,7950,0,0,187,13,9,0,95,13,4,0,11,3,False,False,False,False,False,False,8010,144,0,0,8009,174,50,0,9105,16,0,0,8014,74,0,0,8120,2,8,5,8135,1296,3,0,8000,8100,5008,5008,5002,6.8,9.3,,,412.70000000000005,507.79999999999995,,,406.2,311.2,,,916.8,244.6,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
41,4609483531,1598703430816,1476,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,245,12,4,False,3152,3157,3100,1052,3111,1082,3364,5,3,2,4,1,795,0,137785,119155,16379,2251,0,11459,9715,1744,0,4989,1,13439,5844,2199,35,10,20042,7860,9315,2866,11568,11485,0,0,233,8,5,0,392,15,5,0,17,8,False,False,False,False,False,False,8112,599,0,0,8143,403,0,0,8136,11,30,0,8135,2696,4,0,8316,6053,0,0,8347,0,0,0,8100,8300,5008,5008,5003,10.2,8.0,,,588.5,465.7,,,496.5,247.2,,,878.7,411.5,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
42,4609425571,1598701425072,1239,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,39,14,4,True,3153,2033,3133,3105,3047,3071,3340,10,3,3,4,2,529,0,115943,19556,93505,2882,0,15432,4083,10330,1018,4065,1,12070,9282,4294,20,15,14914,1960,12335,618,11177,10400,1,0,181,6,4,1,73,14,4,0,9,2,True,False,False,False,,,8005,1156,849,306,9111,529,260,0,9105,12,0,0,8014,417,0,0,8345,3,0,0,8352,266,981,947,8000,8300,5005,5008,5002,8.7,9.4,,,648.4000000000001,533.6,,,627.0,403.2,,,756.9000000000001,498.79999999999995,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
43,4609308969,1598699383297,1651,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,53,14,4,False,3857,3800,3193,2055,3009,1029,3364,4,5,12,0,1,723,0,21206,8433,5584,7188,0,7139,5103,1693,342,147,1,16143,545,417,52,28,17001,4222,12172,607,8389,7825,0,0,33,0,0,0,123,13,13,0,29,6,False,False,False,False,False,False,8439,138,0,0,8446,230,0,0,8473,447,0,0,8242,0,0,0,8306,1,0,0,8316,454,0,0,8400,8300,5005,5008,5002,0.6,1.5,,,334.20000000000005,285.1,,,355.6,165.0,,,494.7,213.4,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
44,4609371549,1598697341052,1566,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,62,12,4,False,2033,2421,2055,3111,3812,3078,3363,3,4,2,2,1,536,0,130195,24770,105418,7,0,13996,2621,11367,7,3356,1,21369,7757,4474,14,9,21544,6850,13084,1609,11162,10333,1,0,217,12,4,0,29,15,4,0,11,1,False,False,True,False,False,False,8010,722,0,0,9111,268,100,0,9105,16,50,0,8014,335,0,0,8345,3,0,0,8352,310,1568,1162,8000,8300,5005,5008,5003,9.0,7.7,,,573.2,498.5,,,515.5,316.6,,,981.5,517.0999999999999,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
45,4609188614,1598695973332,826,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,81,7,4,True,2031,2055,3057,3004,1055,3006,3340,2,0,2,2,1,0,0,46629,7715,38913,0,0,4724,1764,2960,0,411,2,843,9519,9519,7,0,2231,144,2077,10,6751,5050,4,1,116,0,0,0,0,9,2,0,3,1,False,False,False,False,False,False,8008,0,50,0,8009,733,400,0,9103,0,0,0,8014,85,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,,9.0,,,,348.2,,,,344.5,,,,138.6,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
46,4608902061,1598684328210,2061,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,1,100,39,12,4,True,3153,3101,3053,3071,3111,3026,3363,9,3,6,4,3,1037,0,250726,38024,201936,10765,0,18765,5843,12711,211,8619,1,27585,15493,8686,63,20,27580,8130,18897,553,17900,16825,6,3,298,32,16,1,153,18,9,0,19,8,False,False,False,False,False,False,8005,1184,931,253,9111,1500,300,0,9105,12,0,0,8014,447,0,0,8345,3,0,0,8352,246,1106,920,8000,8300,5005,5008,5003,12.2,6.4,,8.2,676.4000000000001,375.5,,608.7,515.6,417.70000000000005,,504.7,432.8,512.1,,639.2,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
47,4605138427,1598533428680,2264,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,3,100,84,12,4,False,3146,3157,0,3089,3151,3111,3364,9,4,10,5,1,1049,0,192484,165002,24202,3280,0,30742,26330,4019,392,9184,1,25677,3806,1014,49,5,30727,9232,20173,1321,16062,15925,1,0,260,29,21,4,98,18,9,0,20,10,False,False,False,False,,,8021,3363,0,0,8009,720,50,0,9105,14,20,0,8014,563,0,0,8444,1383,0,0,8451,226,0,0,8000,8400,5008,5008,5003,8.1,8.4,6.0,5.8,534.4000000000001,491.3,619.0,467.2,586.3,320.5,456.6,368.2,940.1,338.0,868.6,848.8,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
